Asset,Strategy,FGI_Threshold,Leverage,Total_Return%,Monthly_Return%,Sharpe_Ratio,Max_Drawdown%,Win_Rate%,Total_Trades,Liquidations,Time_In_Market%
SOL,momentum,50,6,440.0604,36.6717,22.2604,88.7039,26.9231,26,0,62.2873
SOL,momentum,50,5,429.6973,35.8081,22.2393,83.0172,26.9231,26,0,62.2873
SOL,momentum,50,7,412.5852,34.3821,22.2755,93.6523,26.9231,26,0,62.2873
SOL,momentum,50,4,381.8279,31.8190,22.2075,75.1330,26.9231,26,0,62.2873
SOL,momentum,50,3,302.1535,25.1795,22.1547,64.2936,26.9231,26,0,62.2873
SOL,momentum,52,8,294.4452,24.5371,29.4567,94.9558,22.7273,22,0,39.3919
SOL,momentum,51,6,256.6709,21.3892,28.5605,77.7329,19.2308,26,0,50.0794
SOL,momentum,51,5,252.4355,21.0363,28.5379,69.2944,19.2308,26,0,50.0794
SOL,momentum,52,6,249.0886,20.7574,29.4296,83.1295,22.7273,22,0,39.3919
SOL,momentum,49,4,237.5091,19.7924,25.2610,91.3288,21.4286,14,0,69.8548
SOL,momentum,51,7,236.3558,19.6963,28.5766,84.7885,19.2308,26,0,50.0794
SOL,momentum,49,3,228.5218,19.0435,25.2225,83.4535,21.4286,14,0,69.8548
SOL,momentum,51,4,225.5619,18.7968,28.5041,61.1802,19.2308,26,0,50.0794
SOL,momentum,46,3,217.2577,18.1048,18.2386,94.2845,25.0000,8,0,92.3985
SOL,momentum,52,5,216.9453,18.0788,29.4079,75.5974,22.7273,22,0,39.3919
SOL,momentum,48,3,209.5104,17.4592,15.3498,91.6968,15.0000,20,0,78.4661
SOL,momentum,50,2,201.4837,16.7903,22.0490,49.8592,26.9231,26,0,62.2873
SOL,momentum,47,3,199.7346,16.6446,9.4539,93.3414,18.7500,16,0,88.4729
SOL,momentum,49,5,192.9333,16.0778,25.2840,95.8699,21.4286,14,0,69.8548
SOL,momentum,51,8,191.9487,15.9957,28.5887,90.6101,19.2308,26,0,50.0794
SOL,momentum,51,3,180.2061,15.0172,28.4477,52.1270,19.2308,26,0,50.0794
SOL,momentum,52,4,179.4607,14.9551,29.3754,66.5522,22.7273,22,0,39.3919
SOL,momentum,49,2,173.6667,14.4722,25.1457,69.8551,21.4286,14,0,69.8548
SOL,momentum,46,2,151.3118,12.6093,18.1235,81.5788,25.0000,8,0,92.3985
SOL,momentum,47,10,148.9170,12.4098,15.2273,76.9465,15.0000,20,0,78.4661
SOL,momentum,47,2,143.6086,11.9674,9.2968,79.3555,18.7500,16,0,88.4729
SOL,momentum,52,3,137.6340,11.4695,29.3212,55.4871,22.7273,22,0,39.3919
SOL,momentum,51,9,126.1735,10.5145,28.5981,95.3360,19.2308,26,0,50.0794
SOL,momentum,51,2,122.3887,10.1991,28.3350,40.2229,19.2308,26,0,50.0794
SOL,momentum,45,2,120.9284,10.0774,21.7894,87.0683,25.0000,8,0,95.3483
SOL,momentum,1,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,2,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,3,4,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,4,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,5,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,6,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,7,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,8,1,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,9,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,10,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,11,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,12,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,13,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,14,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,15,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,16,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,17,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,18,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,19,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,20,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,21,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,22,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,23,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,24,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,26,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,27,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,28,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,28,8,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,29,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,30,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,31,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,32,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,33,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,34,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,35,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,36,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,37,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,38,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,39,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,40,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,41,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,42,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,43,2,100.4390,8.3699,0.0000,94.5447,50.0000,2,0,99.9887
SOL,momentum,50,1,94.6861,7.8905,21.7318,32.0371,23.0769,26,0,62.2873
SOL,momentum,52,2,92.6651,7.7221,29.2129,41.6407,22.7273,22,0,39.3919
SOL,momentum,49,1,89.5731,7.4644,24.9151,45.7785,21.4286,14,0,69.8548
SOL,momentum,46,1,76.5570,6.3797,17.7782,59.1057,25.0000,8,0,92.3985
SOL,momentum,48,1,75.5224,6.2935,14.8598,51.1962,15.0000,20,0,78.4661
SOL,momentum,47,1,74.3869,6.1989,8.8253,55.2649,18.7500,16,0,88.4729
SOL,momentum,51,1,59.3659,4.9472,27.9968,23.8698,19.2308,26,0,50.0794
SOL,momentum,45,1,59.2550,4.9379,21.1479,63.9144,25.0000,8,0,95.3483
SOL,momentum,50,9,54.8480,4.5707,29.9258,98.4770,29.6296,27,1,62.2873
SOL,momentum,1,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,2,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,3,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,4,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,5,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,6,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,7,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,8,2,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,9,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,10,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,11,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,12,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,13,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,14,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,15,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,16,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,17,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,18,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,19,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,20,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,21,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,22,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,23,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,24,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,25,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,26,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,27,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,27,10,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,29,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,30,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,31,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,32,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,33,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,34,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,35,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,36,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,37,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,38,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,39,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,40,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,41,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,42,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,43,1,50.1721,4.1810,0.0000,70.6441,50.0000,2,0,99.9887
SOL,momentum,52,1,45.9321,3.8277,28.8878,23.8133,22.7273,22,0,39.3919
SOL,momentum,50,8,44.1702,3.6809,28.9925,98.9963,29.6296,27,1,62.2873
SOL,momentum,50,10,41.5633,3.4636,28.9997,99.2954,29.6296,27,1,62.2873
SOL,momentum,54,4,36.8679,3.0723,23.7950,71.1038,25.0000,20,0,17.7558
SOL,momentum,54,5,36.4670,3.0389,23.6902,58.2085,25.0000,20,0,17.7558
SOL,momentum,54,2,28.8715,2.4060,23.4806,42.7150,25.0000,20,0,17.7558
SOL,momentum,54,3,28.4151,2.3679,23.8578,82.0038,25.0000,20,0,17.7558
SOL,momentum,44,2,23.2511,1.9376,-156.1032,97.0145,16.6667,6,0,98.4003
SOL,momentum,56,2,19.9132,1.6594,13.3175,59.3256,13.3333,30,0,29.5326
SOL,momentum,53,2,17.8155,1.4846,13.0957,43.1881,13.3333,30,0,29.5326
SOL,momentum,53,3,17.8155,1.4846,13.0957,43.1881,13.3333,30,0,29.5326
SOL,momentum,53,4,17.4024,1.4502,13.4284,72.9557,13.3333,30,0,29.5326
SOL,momentum,51,10,15.9627,1.3302,35.6568,96.8645,22.2222,27,1,50.0794
SOL,momentum,54,1,15.8171,1.3181,22.8519,23.7502,25.0000,20,0,17.7558
SOL,momentum,49,6,14.7104,1.2259,41.6209,99.0682,26.6667,15,1,69.8548
SOL,momentum,44,1,13.6692,1.1391,-157.6496,74.6491,16.6667,6,0,98.4003
SOL,momentum,56,10,12.6759,1.0563,24.2846,44.3822,16.6667,6,0,2.2237
SOL,momentum,56,9,12.3700,1.0308,24.2535,42.0071,16.6667,6,0,2.2237
SOL,momentum,56,8,11.8606,0.9884,24.2145,39.4103,16.6667,6,0,2.2237
SOL,momentum,56,7,11.1415,0.9285,24.1644,36.5463,16.6667,6,0,2.2237
SOL,momentum,53,7,10.9592,0.9133,13.4950,84.6207,16.6667,30,0,29.5326
SOL,momentum,53,1,10.7113,0.8926,12.4303,23.7814,13.3333,30,0,29.5326
SOL,momentum,56,6,10.2065,0.8505,24.0977,33.3563,16.6667,6,0,2.2237
SOL,momentum,54,6,9.5858,0.7988,23.8998,91.3385,25.0000,20,0,17.7558
SOL,momentum,56,5,9.0493,0.7541,24.0042,29.7628,16.6667,6,0,2.2237
SOL,momentum,56,4,7.6639,0.6387,23.8639,25.6618,16.6667,6,0,2.2237
SOL,momentum,49,7,6.2852,0.5238,38.9134,99.4879,20.0000,15,1,69.8548
SOL,momentum,56,3,6.0440,0.5037,23.6302,20.9099,16.6667,6,0,2.2237
SOL,momentum,55,10,4.1834,0.3486,23.1628,15.3044,16.6667,6,0,2.2237
SOL,momentum,56,1,2.0760,0.1730,21.7605,8.5485,16.6667,6,0,2.2237
SOL,momentum,68,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,68,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,68,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,68,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,68,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,68,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,68,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,68,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,68,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,68,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,69,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,69,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,69,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,69,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,69,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,69,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,69,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,69,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,69,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,69,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,70,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,70,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,70,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,70,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,70,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,70,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,70,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,70,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,70,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,70,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,71,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,71,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,71,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,71,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,71,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,71,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,71,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,71,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,71,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,72,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,72,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,72,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,72,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,72,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,72,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,72,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,72,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,72,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,72,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,73,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,73,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,73,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,73,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,73,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,73,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,73,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,73,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,73,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,73,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,74,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,74,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,74,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,74,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,74,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,74,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,74,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,74,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,74,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,74,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,75,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,75,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,75,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,75,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,75,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,75,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,75,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,75,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,75,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,75,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,76,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,76,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,76,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,76,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,76,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,76,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,76,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,76,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,76,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,76,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,77,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,77,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,77,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,77,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,77,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,77,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,77,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,77,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,77,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,77,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,78,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,78,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,78,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,78,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,78,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,78,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,78,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,78,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,78,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,78,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,79,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,79,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,79,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,79,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,79,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,79,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,79,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,79,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,79,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,79,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,80,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,80,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,80,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,80,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,80,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,80,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,80,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,80,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,80,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,80,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,81,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,81,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,81,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,81,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,81,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,81,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,81,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,81,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,81,9,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,81,10,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,82,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,82,2,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,82,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,82,4,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,82,5,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,82,6,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,82,7,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
SOL,momentum,82,8,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0.0000
